DEJ:
235,156,207
226,150,198
216,144,187
223,155,196
233,171,207
242,190,220
249,208,235
255,227,247
255,237,255
255,243,255
253,245,255
253,247,255
253,249,255
251,247,255
245,241,252
239,235,247
235,231,243
233,229,241
234,227,240
237,230,243
239,232,245
237,230,243
233,229,241
234,232,244
241,239,251
245,247,255
239,245,255
241,247,255
247,249,255
252,252,255
255,252,255
254,251,253
252,250,249
249,250,246
249,255,250
249,255,251
248,255,254
248,255,254
248,253,254
247,251,252
249,248,252
249,245,251
245,238,251
244,232,250
245,223,247
244,214,243
242,199,236
234,181,224
220,162,210
213,149,201
212,147,202
211,149,201
211,156,205
216,169,215
229,187,228
239,206,241
246,217,250
251,223,253
252,222,251
253,222,251
253,220,247
250,219,246
250,220,245
250,222,245
248,226,245
248,229,246
248,235,249
251,241,254
252,244,255
251,243,254
253,243,255
255,248,255
255,247,255
255,246,254
252,246,251
249,248,250
249,248,250
252,249,251
252,249,251
253,250,252
253,250,252
254,251,253
250,247,249
251,248,250
254,249,251
253,250,252
255,250,252
252,249,251
254,249,251
254,249,251
253,248,249
255,250,251
255,253,252
254,255,253
251,255,254
251,255,255
250,254,255
254,252,255
250,241,254
254,234,255
249,216,250
235,189,232
219,157,211
199,126,188
179,98,167
176,75,153
192,60,150
205,55,149
205,51,146
208,46,142
207,36,134
205,30,128
211,33,130
219,41,136
216,40,133
216,46,134
219,55,140
226,67,147
230,77,152
233,83,153
231,84,152
236,82,147
239,70,133
242,61,122
234,50,110
231,40,97
231,33,87
229,26,77
223,18,67
217,13,60
221,20,64
212,20,61
210,29,68
218,50,87
226,70,105
235,89,123
255,120,154
255,152,180
252,174,191
253,200,209
255,222,229
255,230,238
255,232,241
253,234,243
246,232,243
241,226,240
226,204,222
221,189,213
215,167,196
211,145,180
208,124,166
206,107,153
205,91,144
202,83,138
183,65,124
189,68,129
198,71,132
204,72,132
206,66,127
202,54,114
199,41,101
197,32,93
202,31,93
212,37,100
228,50,115
237,62,126
239,67,133
239,71,137
249,82,149
249,94,163
240,106,178
237,114,188
249,124,198
255,130,204
255,129,204
255,123,199
250,117,190
247,115,186
247,118,187
238,116,180
225,115,173
219,124,174
223,144,187
235,173,209
250,201,233
255,220,246
255,237,255
255,241,254
255,245,255
255,248,255
255,249,254
253,250,252
252,252,252
251,254,252
250,253,251
249,254,252
252,254,254
252,254,255
252,251,255
253,249,255
252,247,255
255,246,255
255,233,252
255,228,250
255,209,237
244,179,211
233,151,193
231,135,182
230,122,174
228,114,168
216,102,156
207,96,150
196,95,146
192,104,150
196,122,164
213,151,187
236,186,218
252,216,240
255,237,250
252,245,250
253,249,254
251,253,254
248,254,253
246,254,253
242,255,253
242,254,254
244,253,255
247,251,255
249,248,255
255,246,255
255,242,255
255,235,255
253,224,249
247,216,243
227,197,222
228,198,223
230,205,225
238,219,234
250,236,247
255,249,255
254,253,255
249,254,253
248,253,254
249,254,255
250,255,255
253,253,255
255,250,255
253,243,255
251,235,253
254,228,251
249,208,235
245,191,220
241,174,206
240,164,198
246,158,198
244,156,196
242,158,200
236,165,205
190,108,143
209,132,166
228,158,189
235,176,204
246,199,221
255,224,241
255,237,251
255,237,250
255,243,255
255,233,251
251,215,239
240,192,221
232,168,204
224,148,190
221,132,181
217,124,175
226,132,187
235,144,199
246,164,213
253,178,224
254,186,227
253,192,230
249,198,232
249,202,234
249,205,234
249,208,236
249,208,236
246,205,233
243,198,231
243,196,229
246,195,232
250,198,235
242,188,223
247,190,228
248,194,231
246,191,230
239,186,226
232,179,222
230,177,221
229,176,220
227,172,219
229,171,219
234,174,222
241,176,225
240,171,221
230,160,207
223,151,198
224,145,194
231,138,189
238,141,191
239,145,192
239,148,193
239,153,193
240,157,195
241,165,197
244,170,200
248,176,206
245,175,205
248,178,209
252,184,215
255,188,224
255,189,226
255,182,220
249,176,216
237,163,205
220,145,189
205,130,176
204,130,178
215,141,189
224,154,201
235,170,216
243,181,227
251,197,240
255,215,252
255,230,255
255,234,255
254,236,255
252,242,255
249,244,255
242,242,255
244,241,255
239,234,255
238,230,255
239,227,255
236,219,252
235,211,246
238,207,246
245,207,249
247,201,244
251,198,242
254,192,238
254,186,233
253,179,227
251,173,220
248,168,215
255,163,214
255,145,204
255,132,194
247,125,185
246,126,185
242,124,183
233,117,176
228,113,170
225,112,169
225,112,169
230,122,175
233,133,185
231,140,189
224,144,191
222,150,196
224,161,205
224,171,211
237,193,229
245,208,242
253,218,252
254,222,253
254,223,254
253,225,254
249,221,250
245,214,241
239,204,230
239,198,225
237,189,215
232,177,204
228,167,193
228,163,188
231,162,189
226,165,191
222,183,205
224,196,216
239,213,229
250,230,243
255,241,252
255,247,253
255,250,253
255,251,252
255,254,255
255,253,253
253,250,252
251,247,252
253,246,253
255,247,255
255,249,255
255,250,255
255,249,255
255,246,255
255,244,255
255,243,255
255,240,255
255,230,249
254,216,238
251,204,230
237,181,210
232,165,197
223,144,183
219,130,173
220,121,169
222,117,168
220,110,162
212,103,159
212,107,170
213,110,177
221,121,187
235,137,203
248,151,215
250,156,220
244,153,216
235,147,207
218,132,192
205,118,176
197,103,160
204,101,158
219,106,163
237,114,170
255,126,183
255,140,195
249,147,195
244,153,198
248,159,202
248,165,204
248,170,207
249,181,212
252,192,222
253,202,229
253,211,236
255,218,244
255,222,250
255,220,252
255,214,250
253,204,242
240,187,227
233,173,214
233,167,209
239,168,211
247,176,219
255,185,231
255,186,234
253,176,227
244,165,216
238,159,208
227,151,199
227,152,196
230,160,201
241,174,211
251,192,223
255,207,234
255,222,246
255,236,255
255,241,255
249,245,255
247,242,255
245,238,253
244,234,251
243,228,249
238,218,241
230,208,232
232,205,231
231,204,230
230,205,231
230,211,236
226,217,238
225,223,243
229,236,253
239,248,255
240,246,255
244,248,255
247,252,255
249,252,255
249,252,255
247,251,252
246,251,250
246,251,249
247,252,250
249,254,253
249,253,254
247,251,252
248,251,255
251,251,255
248,247,255
244,240,252
242,236,255
237,224,250
237,211,241
237,196,233
234,178,221
222,156,205
216,140,194
214,135,192
206,129,186
203,131,184
204,138,189
209,154,199
218,168,208
223,180,217
234,194,229
242,205,237
252,216,246
246,215,244
246,217,243
246,221,247
245,225,248
244,227,248
245,229,247
246,230,247
251,234,248
253,236,250
253,239,251
255,242,254
255,245,255
253,246,253
251,246,255
249,248,252
247,249,250
246,248,248
246,248,248
248,248,248
251,248,250
253,250,252
255,251,255
255,252,255
255,249,254
255,249,254
254,247,252
252,246,251
253,246,249
252,247,249
253,246,249
253,246,249
253,247,248
255,252,253
255,255,255
252,252,252
249,251,251
251,253,254
253,251,255
255,246,255
255,237,255
248,214,245
240,187,230
224,153,209
202,114,180
191,87,164
183,69,153
180,48,138
201,48,141
211,45,140
209,41,137
209,37,133
208,32,126
212,30,125
218,30,125
224,33,124
230,37,127
235,44,129
240,56,134
245,68,141
247,79,145
245,87,147
243,92,148
246,93,148
247,86,142
243,77,132
234,62,116
228,48,99
223,36,86
222,30,77
222,28,74
220,30,71
218,34,74
216,44,80
216,60,94
218,80,111
225,106,134
240,136,161
255,163,188
255,183,204
255,209,218
255,227,233
255,236,243
255,233,242
255,227,240
252,225,241
245,214,235
237,200,226
227,181,210
221,160,196
207,134,174
202,113,157
201,96,145
196,80,133
189,62,117
186,47,108
185,36,100
194,37,104
199,45,110
200,49,112
197,44,107
192,37,98
194,36,96
202,40,98
209,41,100
225,55,114
240,70,129
245,76,138
248,82,145
249,90,152
252,96,160
245,99,163
240,110,175
241,118,186
248,127,195
252,131,199
249,130,199
247,130,199
248,133,200
247,137,201
242,139,200
234,139,196
227,139,192
220,143,187
222,155,194
234,176,211
252,202,234
255,221,248
255,233,255
255,237,255
255,242,255
253,244,254
249,245,251
248,247,249
247,252,250
250,255,252
249,255,250
249,255,250
250,255,251
254,255,253
255,253,255
255,252,255
255,250,255
255,249,255
255,242,255
255,236,253
254,221,242
250,199,227
247,170,207
236,141,185
230,115,164
226,100,152
221,91,146
222,92,147
218,96,150
215,104,156
213,114,162
219,134,178
238,165,205
250,193,224
254,224,243
255,239,250
255,250,255
255,252,255
251,253,254
249,255,254
246,255,254
245,255,253
244,255,253
250,255,255
255,254,255
255,249,255
255,246,255
255,240,255
255,226,247
245,213,237
227,198,221
219,192,212
222,196,214
238,215,230
251,234,245
254,241,249
254,248,253
253,255,255
245,248,252
245,250,253
250,251,255
255,252,255
255,247,255
255,237,252
254,222,241
252,210,235
239,187,217
233,173,207
233,169,205
244,177,214
248,178,219
237,167,208
228,162,204
228,168,209
209,128,161
226,152,182
241,176,202
248,194,217
255,215,233
255,237,250
255,248,255
255,247,255
255,250,255
255,244,255
255,233,251
252,216,240
245,195,227
238,177,215
237,165,207
234,159,203
237,163,211
244,172,219
252,183,228
255,189,231
254,191,231
253,194,232
254,197,235
253,202,236
247,196,230
248,198,230
246,196,230
242,191,228
239,186,225
237,184,223
238,185,225
240,187,227
245,193,230
247,195,232
248,195,234
245,192,232
238,184,227
232,177,222
228,173,220
229,170,220
228,167,217
229,166,216
235,168,219
243,171,223
242,168,220
236,159,210
232,153,204
234,152,201
235,146,195
238,150,196
240,156,198
240,163,200
240,172,203
243,183,207
247,194,214
249,202,218
255,212,228
255,212,227
255,212,229
255,216,235
255,218,242
255,217,244
255,210,240
255,202,236
249,182,219
238,167,207
222,150,193
215,139,187
211,134,185
210,135,187
220,144,198
229,157,210
246,178,231
254,196,244
255,214,255
255,222,255
255,225,255
250,229,254
243,228,249
237,224,246
235,212,244
231,204,243
229,197,238
227,191,233
227,181,228
223,170,220
226,164,218
235,164,221
239,162,220
244,159,217
247,155,214
248,151,208
247,146,202
242,140,195
237,136,188
244,132,186
252,123,182
251,114,176
242,113,172
240,117,175
236,119,176
228,115,172
224,116,169
226,118,171
237,131,184
241,138,189
245,146,196
240,149,198
234,151,196
230,155,199
232,166,208
233,176,215
242,196,232
249,210,242
255,221,253
255,227,255
255,230,255
255,232,255
253,231,255
247,226,248
244,218,241
243,215,235
244,207,227
240,197,218
240,189,209
242,186,205
246,185,205
244,189,208
241,204,224
240,214,230
250,227,242
255,237,249
255,245,253
255,247,253
255,248,251
254,249,250
255,252,253
255,251,252
252,249,251
251,248,250
251,247,252
252,248,254
255,248,255
255,249,255
255,248,255
255,246,255
254,244,255
255,246,255
255,245,255
254,240,252
247,229,242
246,219,235
243,204,225
238,187,214
232,165,196
226,146,183
227,132,176
226,120,167
222,107,157
214,97,154
212,100,164
211,102,170
219,113,180
234,128,195
246,144,209
249,152,216
245,152,213
235,149,209
216,132,190
203,119,174
197,106,161
203,105,159
220,108,162
236,114,168
255,124,177
255,135,187
249,140,188
243,146,190
248,151,195
249,155,196
249,160,199
251,169,204
252,182,213
251,191,221
252,203,231
253,212,240
255,218,248
255,219,251
255,216,251
252,209,246
244,194,234
234,181,221
235,178,217
238,179,217
247,185,225
255,193,235
255,193,238
252,180,227
240,165,216
235,158,209
227,150,201
223,150,196
227,155,198
236,166,206
246,180,215
255,193,223
255,207,235
255,221,244
251,232,249
244,237,250
247,237,254
245,233,253
245,227,250
243,218,244
236,205,234
229,191,221
226,183,216
224,181,214
224,183,215
221,189,220
218,196,225
216,205,231
222,219,244
230,234,253
233,233,249
239,239,251
245,245,255
249,250,255
249,252,255
248,251,255
247,251,252
247,251,252
249,251,252
252,254,255
252,253,255
250,250,255
251,250,255
253,252,255
251,250,255
247,242,255
242,229,253
235,215,244
233,198,232
235,183,223
232,164,211
226,144,196
217,128,184
213,122,178
199,109,168
194,111,166
193,120,170
199,134,180
205,147,188
212,160,197
223,173,207
230,186,217
242,201,232
239,205,235
239,212,238
241,219,244
241,225,248
241,229,249
244,229,250
246,233,249
250,232,249
253,234,249
255,238,251
255,242,253
255,245,253
255,248,255
249,249,255
247,250,254
248,250,250
247,250,248
247,249,249
248,248,248
251,248,250
253,250,252
255,250,255
255,251,255
255,249,254
254,248,253
254,247,252
253,248,250
252,247,249
253,248,250
253,248,250
253,248,249
255,250,251
255,253,254
255,255,255
253,252,254
253,252,255
254,252,255
254,246,255
253,237,255
252,222,251
240,193,232
228,161,212
213,127,189
197,89,165
189,67,151
187,52,144
185,35,129
203,37,130
210,37,129
208,35,127
207,31,124
205,28,121
210,27,118
216,27,118
223,30,117
235,39,122
241,46,126
247,58,133
251,70,138
251,81,140
248,90,144
247,99,147
246,102,150
241,95,143
238,87,136
232,76,123
226,65,111
225,57,100
227,52,95
229,54,92
225,55,91
229,67,102
228,80,110
230,99,126
233,121,145
238,145,166
246,170,188
255,191,210
255,207,221
254,220,230
255,234,239
255,237,246
255,229,242
252,220,237
249,211,233
240,195,222
232,177,210
219,152,191
210,130,173
197,103,150
188,80,132
186,66,120
184,54,109
177,39,97
177,26,89
187,16,84
196,19,88
198,27,95
197,33,98
191,32,94
186,30,90
192,37,94
201,47,102
219,63,118
235,76,132
246,90,145
250,95,152
248,99,155
247,104,161
246,109,165
238,109,166
237,117,176
236,122,182
243,128,191
243,132,194
243,133,197
242,137,200
243,145,205
246,152,211
247,160,216
241,159,211
232,158,206
227,161,203
232,171,209
243,188,221
255,207,240
255,221,250
255,230,255
255,234,255
254,238,255
251,241,253
250,243,250
248,247,249
248,253,251
250,255,252
249,255,250
249,255,250
250,255,251
254,255,253
255,253,254
255,252,255
255,250,255
255,250,255
251,247,255
250,241,254
253,229,247
253,208,234
250,181,214
242,151,190
235,123,170
232,107,157
233,99,152
233,99,152
230,100,155
222,103,154
215,108,157
218,123,168
237,150,194
244,178,213
255,220,240
255,235,247
255,247,255
255,252,255
252,251,253
250,255,254
248,255,254
246,255,252
247,255,253
250,255,255
254,253,255
255,249,255
255,247,255
255,240,255
255,228,247
248,215,236
229,195,219
216,184,208
218,185,206
233,203,222
249,223,239
255,235,248
255,241,252
255,249,255
255,253,255
253,253,255
255,251,255
255,245,255
255,234,249
249,217,234
238,197,218
231,183,209
229,172,203
224,166,201
231,170,206
244,185,223
249,189,229
241,183,224
236,180,221
238,184,227
234,183,227
230,156,186
242,175,204
255,197,222
255,214,233
255,231,246
255,247,255
255,251,255
255,251,255
255,247,255
255,248,255
255,243,255
255,230,253
252,210,241
248,194,231
248,185,225
250,181,224
253,185,232
254,189,235
255,191,236
253,193,234
249,192,231
245,193,230
247,196,233
249,202,235
246,199,232
244,199,232
242,196,232
238,192,228
235,188,226
233,186,225
236,186,228
234,189,228
240,199,237
237,200,238
240,199,237
237,193,234
231,185,228
226,177,223
224,169,218
223,166,217
229,165,217
229,163,215
232,162,215
239,165,217
240,165,217
237,160,211
237,158,209
237,161,209
236,164,207
236,168,209
240,176,212
242,185,216
243,196,222
249,211,229
255,224,239
255,234,244
255,240,249
255,239,248
255,238,250
255,240,253
255,242,255
255,239,255
255,232,255
255,224,250
255,209,239
255,198,232
243,182,220
225,162,202
208,141,186
197,128,178
200,131,182
209,139,192
229,161,214
239,176,226
251,192,237
253,200,243
251,202,240
242,199,232
229,191,221
222,181,213
218,164,207
215,155,203
212,146,197
211,139,191
208,129,186
203,117,177
205,111,175
210,110,175
215,109,175
220,108,172
220,106,170
221,104,167
218,101,162
216,100,159
213,98,155
216,97,152
232,105,161
233,106,162
232,112,167
234,120,174
232,127,178
231,130,181
235,136,186
239,142,192
253,154,204
255,160,207
255,163,210
254,164,210
246,163,208
243,166,210
245,174,217
245,182,222
250,193,231
255,205,239
255,217,249
255,223,254
255,229,255
255,231,255
255,231,255
251,228,250
254,231,253
255,229,249
255,225,244
253,218,238
252,212,230
255,210,229
255,211,229
255,214,231
255,224,243
254,231,246
255,237,252
255,244,255
255,246,254
255,247,253
255,248,251
255,250,251
255,250,251
253,251,251
252,249,251
251,248,250
253,247,252
254,248,253
255,248,255
255,248,255
255,249,255
255,247,255
254,246,255
255,248,255
255,249,255
255,247,255
255,239,252
255,233,248
255,224,244
255,210,233
247,187,217
241,167,203
237,149,189
229,130,176
221,112,161
210,99,153
205,96,158
205,97,163
211,103,169
224,118,184
239,135,200
247,147,212
245,151,215
240,152,212
219,135,193
207,124,179
200,112,166
204,108,162
216,110,163
231,113,166
244,118,170
247,123,175
240,131,179
238,137,182
242,141,186
244,146,188
244,151,190
246,159,195
247,172,204
246,182,211
246,195,223
248,205,232
251,213,241
254,218,248
255,218,253
255,214,251
253,202,240
243,190,229
238,186,223
240,186,223
249,192,231
255,201,242
255,200,245
255,188,235
244,173,223
235,164,214
227,156,206
223,153,200
221,154,199
226,163,203
231,173,208
237,183,213
246,195,223
249,207,230
244,222,240
242,229,243
247,231,249
247,228,249
246,220,244
239,206,233
226,184,215
215,165,199
208,151,189
207,148,186
205,148,186
205,154,191
204,164,199
205,177,207
213,193,222
222,208,232
231,219,239
237,225,243
247,236,252
253,244,255
255,248,255
254,249,255
253,249,255
253,249,254
251,250,254
253,252,255
253,252,255
252,250,255
253,250,255
255,252,255
253,249,255
252,241,255
243,221,245
235,201,231
226,178,214
225,162,202
225,145,192
219,125,179
209,108,164
201,98,155
192,90,148
186,92,147
184,99,151
188,113,159
193,125,166
200,137,176
212,155,188
218,168,200
227,185,216
229,195,225
235,208,234
241,219,244
241,225,248
243,231,251
244,232,252
246,233,249
248,230,247
249,232,246
254,236,249
255,240,251
255,244,252
255,248,255
253,252,255
251,252,255
251,251,251
250,250,250
250,250,250
251,249,249
252,249,251
252,249,251
253,250,252
254,251,253
252,249,251
252,249,251
253,248,250
251,248,250
251,248,250
252,250,250
253,251,251
253,251,251
253,253,253
253,253,253
251,253,253
250,251,255
254,252,255
255,249,255
250,236,254
246,221,247
235,197,233
218,163,210
202,126,184
189,94,161
178,63,142
179,49,136
182,42,133
182,29,122
194,28,119
203,28,118
202,29,119
201,29,117
203,29,117
206,29,116
213,32,117
218,34,118
230,43,123
235,52,126
240,63,132
243,74,136
239,83,138
239,95,144
243,108,152
249,118,161
242,114,156
239,109,150
237,102,142
234,95,133
235,90,128
238,90,126
241,92,125
240,96,125
242,105,133
243,119,143
248,139,161
254,162,181
255,183,199
255,200,214
255,213,227
255,221,233
255,227,238
255,233,243
255,231,244
253,220,235
249,208,229
242,194,220
229,170,201
217,147,184
201,116,160
192,96,143
178,68,120
167,47,101
167,34,91
167,25,84
164,16,76
169,8,70
186,5,73
194,7,76
193,15,80
191,22,84
185,25,83
185,35,89
198,52,106
213,72,123
238,97,148
248,109,160
255,120,171
255,122,174
249,122,173
245,124,175
242,127,177
237,127,179
234,130,183
234,133,188
238,137,193
239,140,196
241,144,201
245,151,208
252,161,217
255,169,223
255,176,228
249,173,221
240,168,214
236,170,211
240,179,217
250,193,226
255,205,238
255,215,244
255,228,253
255,232,254
254,235,254
251,238,252
250,242,249
250,247,249
251,254,252
250,255,252
249,255,250
249,255,250
250,255,251
252,255,253
255,254,254
255,252,255
255,250,255
255,250,255
254,251,255
253,247,255
255,236,254
255,221,243
255,197,227
251,169,204
241,141,183
236,122,169
239,116,166
239,114,164
233,112,163
222,110,158
210,108,155
212,120,163
231,145,187
240,172,207
254,215,236
255,233,245
255,245,255
255,250,255
254,251,253
252,254,254
250,255,254
247,255,253
247,255,253
250,255,255
253,252,254
255,249,255
255,246,255
255,242,255
255,228,247
249,213,237
231,189,220
217,172,205
214,167,199
229,185,214
249,210,236
255,225,249
255,235,253
255,243,255
255,246,255
255,245,255
251,240,255
249,231,248
244,217,237
234,198,220
223,178,204
215,166,194
219,168,196
220,170,200
234,181,214
250,199,233
255,206,243
255,203,242
254,201,241
255,203,246
248,195,239
243,177,206
252,191,217
255,209,232
255,223,241
255,237,251
255,248,255
255,252,255
251,249,255
250,247,255
254,248,255
255,244,255
253,230,252
245,209,239
239,194,227
241,186,225
246,186,227
253,192,236
255,193,239
253,194,238
251,195,236
248,195,235
246,197,235
247,201,237
249,205,241
247,206,238
247,206,238
245,203,238
243,200,237
241,197,236
240,196,235
242,196,238
238,198,239
234,205,244
230,205,243
231,201,242
231,195,237
229,188,233
227,179,227
227,171,222
229,167,219
235,168,223
234,162,215
233,158,212
236,158,212
236,158,211
237,157,210
239,160,211
240,166,214
242,180,220
239,188,222
246,197,229
248,207,234
249,218,239
253,230,244
255,241,252
255,249,254
254,250,255
251,250,254
248,248,254
249,249,255
251,250,255
251,247,255
247,243,255
250,237,253
255,231,252
255,224,249
255,212,241
242,192,226
222,169,208
207,151,194
203,144,189
205,142,192
217,149,202
225,158,209
236,167,218
242,174,221
239,172,217
226,160,202
208,142,183
199,127,170
199,111,164
198,101,158
195,92,153
193,86,148
193,79,143
191,70,138
192,64,135
196,64,135
198,65,135
199,64,134
198,63,131
198,64,130
199,68,131
202,73,134
205,79,138
206,83,139
217,98,149
222,107,156
230,121,169
234,135,181
236,145,190
242,155,199
251,166,210
255,175,219
255,177,221
255,180,224
255,181,225
255,178,224
255,174,219
253,172,217
252,175,219
251,179,221
253,186,225
255,195,231
255,207,240
255,216,248
255,222,250
255,225,252
255,226,251
252,226,249
255,237,255
255,237,255
255,235,253
255,231,249
255,227,243
255,224,241
255,225,241
255,227,244
255,232,248
255,236,251
255,241,254
255,244,255
255,245,253
255,247,253
255,251,253
255,253,254
253,251,251
253,251,251
253,250,252
255,250,252
255,249,254
255,249,254
255,248,255
255,248,255
255,252,255
254,250,255
253,249,254
252,251,255
255,251,255
255,251,255
255,247,255
255,243,255
255,235,251
255,222,243
255,204,233
254,187,219
249,168,207
238,148,191
227,128,174
216,112,165
206,99,161
205,97,163
208,100,166
219,111,177
233,127,193
244,142,207
246,150,214
243,152,215
225,141,200
216,132,190
208,121,177
209,116,171
215,113,168
222,112,164
229,111,164
229,111,160
233,124,170
234,129,172
239,134,177
242,140,181
242,147,184
244,157,191
246,170,201
244,180,209
243,189,218
243,200,227
248,210,238
252,217,244
255,219,251
255,218,251
255,208,244
248,197,234
238,187,224
238,187,224
245,192,232
255,202,245
255,204,250
255,196,245
251,184,235
244,177,228
235,169,218
228,164,210
224,163,207
225,168,207
225,174,208
229,180,212
236,191,218
238,202,226
242,218,236
244,225,242
251,229,248
253,225,248
249,214,241
235,193,224
215,161,196
198,135,174
189,119,159
187,114,154
186,112,154
189,119,159
191,129,169
194,143,180
202,160,195
210,176,207
229,198,225
233,207,230
243,217,240
250,228,246
254,237,251
255,242,254
255,246,255
255,249,255
255,248,255
255,250,255
255,251,255
253,249,255
253,248,255
254,249,255
250,244,255
251,236,250
242,210,234
233,185,214
218,156,192
215,137,178
215,121,168
210,102,155
198,83,140
190,73,130
184,69,126
177,70,126
176,78,130
179,91,137
184,105,146
192,119,157
207,138,171
215,155,186
223,176,208
228,193,220
240,211,237
244,222,246
246,228,251
245,233,253
245,233,251
243,232,248
243,228,242
247,230,243
251,233,246
253,237,248
253,242,250
254,247,254
252,251,255
253,252,255
254,251,253
255,250,251
255,250,251
253,251,251
252,249,251
252,249,251
252,249,251
253,250,252
250,249,251
250,250,250
249,248,250
249,249,249
248,250,250
249,251,251
250,252,252
251,253,253
247,252,250
246,252,251
245,250,251
246,249,254
253,249,255
253,242,255
245,223,251
236,203,238
218,166,213
198,130,185
182,94,160
175,70,143
171,47,129
178,40,128
187,37,130
188,29,121
191,24,111
200,27,113
202,31,117
204,36,119
208,38,121
211,41,123
218,45,125
223,49,127
226,53,127
230,62,129
234,71,133
232,79,135
228,87,136
231,103,145
243,124,163
250,140,176
250,142,178
248,141,174
246,136,170
246,134,164
249,132,163
253,136,163
255,138,163
254,140,163
250,142,164
251,154,174
255,172,190
255,190,206
255,207,220
255,218,230
255,224,236
255,227,238
254,226,239
254,223,238
251,215,232
245,202,223
241,188,215
235,170,202
220,143,181
209,119,162
192,87,136
184,68,121
170,43,98
162,25,81
162,15,75
166,11,72
167,8,70
176,4,68
196,5,72
200,6,73
195,11,75
189,19,78
185,29,84
193,49,101
214,82,129
235,110,156
255,135,179
255,145,188
255,150,194
255,149,192
246,145,190
243,148,192
242,151,196
240,153,197
238,153,198
241,156,201
242,158,206
245,161,209
247,165,214
252,171,220
255,179,228
255,186,234
255,188,234
250,181,226
239,173,215
235,172,212
241,180,216
251,194,227
255,203,234
255,210,238
255,227,253
255,229,252
254,232,251
252,235,249
251,240,248
252,247,249
252,253,251
251,255,252
250,255,251
249,255,250
250,255,251
252,255,253
254,254,254
255,253,255
255,251,255
255,251,255
252,252,255
255,250,255
255,243,255
255,234,253
255,215,242
255,192,223
252,165,201
246,147,187
244,136,182
242,130,177
234,125,171
221,118,163
211,114,158
213,124,164
233,149,191
245,178,210
254,213,234
255,230,244
255,244,255
255,250,255
255,252,254
254,254,254
250,255,254
245,254,251
247,255,253
249,255,254
252,251,255
255,248,255
255,246,255
255,241,255
255,225,246
248,209,235
234,179,218
218,157,201
208,148,189
224,167,206
249,195,232
255,216,248
255,227,255
255,236,255
255,236,255
251,232,251
242,223,244
234,211,233
226,197,220
222,183,209
219,171,199
215,166,194
228,183,209
233,191,216
246,203,230
255,216,247
255,221,254
255,218,254
255,214,252
255,212,252
255,202,245
248,193,238
245,188,213
249,197,221
253,210,231
255,222,239
255,235,249
255,246,255
254,250,255
247,250,255
250,252,255
253,251,255
254,244,255
246,229,250
238,209,235
232,195,227
237,191,227
244,193,231
252,198,241
255,198,243
255,201,244
254,204,244
253,206,245
252,208,245
254,212,247
254,214,249
245,208,242
244,207,241
244,206,242
244,206,242
246,205,243
247,205,246
247,204,247
240,204,246
230,209,248
226,208,247
226,204,246
230,199,244
232,192,240
234,185,237
238,178,232
241,174,229
245,169,227
240,161,218
234,153,210
233,150,205
232,150,203
233,153,206
240,161,212
241,172,217
242,190,227
241,200,231
250,212,240
253,224,247
255,233,251
255,241,252
252,248,254
249,253,254
246,254,254
242,254,254
241,255,254
242,255,255
242,254,255
242,254,255
240,252,255
245,247,255
255,245,255
255,241,255
255,233,253
250,220,245
241,205,235
229,187,222
218,168,210
209,154,201
213,147,198
218,146,199
225,147,201
232,148,203
234,143,198
220,126,180
202,104,158
193,86,142
195,69,134
193,58,126
189,49,120
191,45,117
191,40,113
190,32,108
189,28,104
192,28,105
195,32,107
191,30,105
189,33,104
188,39,107
192,50,115
202,65,127
212,80,140
214,92,146
214,105,151
220,121,161
230,139,178
236,153,191
240,166,202
248,180,215
255,192,229
255,201,238
255,199,239
255,197,238
255,194,235
255,185,228
255,174,217
247,165,208
243,160,205
240,160,203
241,166,204
244,174,210
253,187,222
255,200,234
255,210,240
255,217,245
254,222,247
252,226,249
255,235,255
255,237,255
255,238,255
254,236,253
251,232,247
250,229,244
252,229,244
250,229,244
255,236,251
255,239,252
255,243,255
255,245,255
254,246,253
254,248,253
255,251,253
255,253,255
253,251,251
253,251,251
255,250,252
255,250,252
255,249,254
255,248,254
255,248,254
255,249,254
255,254,255
252,254,255
250,252,253
250,252,253
252,251,253
255,251,255
255,250,255
255,247,255
255,239,253
255,231,248
255,218,244
255,205,234
255,186,222
247,165,207
235,146,190
227,130,180
216,113,171
213,106,169
213,103,167
219,109,173
231,123,189
241,137,202
245,145,210
243,149,213
231,145,205
225,141,199
218,134,189
215,127,181
217,121,175
218,117,168
219,109,161
214,104,152
225,117,160
229,123,164
236,130,171
240,137,175
241,145,182
244,157,191
247,171,202
248,182,211
244,191,218
244,202,227
248,211,237
253,218,245
255,221,249
255,221,252
255,212,245
250,203,236
238,192,228
233,187,223
237,187,227
248,195,238
255,201,246
255,197,245
253,190,240
249,186,236
240,179,229
234,174,222
227,172,217
227,175,215
226,180,216
226,185,216
231,193,221
234,202,227
248,221,241
253,227,245
255,230,250
255,225,249
251,210,238
234,181,214
207,143,179
187,111,152
179,92,136
175,84,129
174,80,127
176,85,130
178,95,140
184,108,150
192,124,165
199,138,176
212,162,196
216,172,201
224,184,212
235,199,223
244,213,234
253,227,245
255,238,253
255,246,255
255,247,255
255,251,255
255,251,255
255,249,255
255,248,255
255,247,255
249,241,251
251,230,245
244,197,223
232,167,199
212,134,171
207,113,154
208,96,144
201,77,129
